B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,id,plot,ndvi,evi,savi,msi,bsi,ndbi,nbi,bal,mbi,ndsoil,blfei
267.0,396.0,686.0,570.0,1289.0,2785.0,3353.0,3502.0,3717.0,3687.0,1884.0,928.0,6,7,0.7200392927308448,1.8542878826207942,1.0281080475824251,0.5379782981153627,-0.22732997481108314,-0.30040846639435576,306.6476299257567,-1048.0,0.0967690845739626,0.14993804213135067,-0.442572741194487
267.0,396.0,686.0,570.0,1289.0,2785.0,3353.0,3502.0,3717.0,3687.0,1884.0,928.0,6,7,0.7200392927308448,1.8542878826207942,1.0281080475824251,0.5379782981153627,-0.22732997481108314,-0.30040846639435576,306.6476299257567,-1048.0,0.0967690845739626,0.14993804213135067,-0.442572741194487
341.0,385.0,680.0,528.0,1222.0,2905.0,3433.0,3659.0,3851.0,3876.0,1865.0,923.0,6,7,0.7477907809887748,1.986423042761071,1.0677360900294883,0.5097021044001093,-0.2564859406555849,-0.32476466328747283,269.1227111232577,-1266.0,0.07856367302621375,0.15159076731129134,-0.4483561998446802
341.0,434.0,688.0,539.0,1150.0,2874.0,3517.0,3773.0,3900.0,3876.0,1836.0,920.0,6,7,0.75,2.1542765787370106,1.0708937053557763,0.4866154253909356,-0.2783348526283804,-0.3453378498841148,262.2857142857143,-1398.0,0.062413845918211086,0.14427860696517414,-0.4390594382756369
341.0,434.0,688.0,539.0,1150.0,2874.0,3517.0,3773.0,3900.0,3876.0,1836.0,920.0,6,7,0.75,2.1542765787370106,1.0708937053557763,0.4866154253909356,-0.2783348526283804,-0.3453378498841148,262.2857142857143,-1398.0,0.062413845918211086,0.14427860696517414,-0.4390594382756369
337.0,475.5,768.0,642.5,1320.5,3009.5,3610.5,3729.5,3978.0,3899.0,2024.0,1046.0,6,7,0.7060841720036597,1.9201343534241464,1.008189500204463,0.5427000938463601,-0.22389580149894492,-0.29642826105848613,348.68481029628634,-1063.0,0.09533789249209501,0.15325248070562295,-0.4239315237146039
412.5,530.5,733.0,692.0,1236.5,2235.5,2495.5,2615.0,2766.5,2697.0,2464.0,1537.0,9,8,0.5814938010281222,1.7235816079591286,0.8302656928586201,0.9422562141491396,0.0016662699357295882,-0.029730261862571373,652.0413001912046,541.0,0.24486094316807738,0.3541850220264317,-0.427853969480394
412.5,456.0,683.0,575.5,1124.5,2281.5,2569.0,2713.0,2799.0,2697.0,2246.0,1329.5,9,8,0.6499923977497339,1.9453039679650528,0.9280683554033411,0.827865831183192,-0.05800851347967615,-0.09417221213954426,476.43678584592703,108.5,0.21431979009302693,0.3212422360248447,-0.4449924941025092
412.5,456.0,683.0,575.5,1124.5,2281.5,2569.0,2713.0,2799.0,2697.0,2246.0,1329.5,9,8,0.6499923977497339,1.9453039679650528,0.9280683554033411,0.827865831183192,-0.05800851347967615,-0.09417221213954426,476.43678584592703,108.5,0.21431979009302693,0.3212422360248447,-0.4449924941025092
412.5,357.5,562.0,421.5,1010.0,2206.0,2479.0,2647.5,2758.0,2697.0,2063.5,1168.0,9,8,0.7253176930596286,2.229344016024036,1.0356092405490533,0.7794145420207743,-0.0947176684881603,-0.1239651878582042,328.5232294617564,-162.5,0.20199013437659463,0.35028901734104045,-0.4841764564852554
412.5,357.5,562.0,421.5,1010.0,2206.0,2479.0,2647.5,2758.0,2697.0,2063.5,1168.0,9,8,0.7253176930596286,2.229344016024036,1.0356092405490533,0.7794145420207743,-0.0947176684881603,-0.1239651878582042,328.5232294617564,-162.5,0.20199013437659463,0.35028901734104045,-0.4841764564852554
353.5,404.5,586.0,527.0,979.0,1939.0,2192.0,2257.0,2415.0,2723.0,2035.5,1217.0,9,8,0.6214080459770115,1.8124672603457306,0.8872342901306839,0.9018608772707133,-0.018950995405819297,-0.051601630751310426,475.28068232166595,305.5,0.23890552681731553,0.34997226844148643,-0.4476382386060571
353.5,404.5,586.0,527.0,979.0,1939.0,2192.0,2257.0,2415.0,2723.0,2035.5,1217.0,9,8,0.6214080459770115,1.8124672603457306,0.8872342901306839,0.9018608772707133,-0.018950995405819297,-0.051601630751310426,475.28068232166595,305.5,0.23890552681731553,0.34997226844148643,-0.4476382386060571
353.5,325.5,531.5,399.0,1004.0,2218.0,2448.0,2591.5,2701.5,2723.0,1942.5,1096.0,9,8,0.7331549908042133,2.15352126510166,1.0467955096210941,0.7495658884815743,-0.1094418560425977,-0.143140714600794,299.07678950414817,-250.0,0.1900532859680284,0.3468509984639017,-0.4839572192513369
457.0,583.5,766.5,730.0,1219.5,2126.5,2294.0,2413.5,2555.5,2708.5,2529.5,1632.0,9,8,0.5355495466836329,1.740411454564251,0.7646606410833835,1.0480629790760307,0.041956365380004794,0.02346752984017803,765.0859747255024,846.0,0.2694296577946768,0.3608505315822389,-0.41616123915274805
457.0,591.0,792.5,747.0,1240.0,2144.5,2431.5,2499.5,2582.0,2708.5,2480.5,1609.0,9,8,0.5398121053442169,1.718137254901961,0.7707500751479552,0.9923984796959392,0.021684077239632796,-0.003815261044176707,741.3216643328666,728.0,0.25292153589315525,0.3399958359358734,-0.4053824362606232
457.0,591.0,792.5,747.0,1240.0,2144.5,2431.5,2499.5,2582.0,2708.5,2480.5,1609.0,9,8,0.5398121053442169,1.718137254901961,0.7707500751479552,0.9923984796959392,0.021684077239632796,-0.003815261044176707,741.3216643328666,728.0,0.25292153589315525,0.3399958359358734,-0.4053824362606232
457.0,665.5,868.0,837.5,1373.5,2198.5,2464.5,2629.5,2717.0,2708.5,2440.5,1550.0,9,8,0.51687337755985,1.6815238810171718,0.7380040767969804,0.9281232173416999,-0.0025863380495968354,-0.03727810650887574,777.3031945236737,648.5,0.23731117824773412,0.28205128205128205,-0.38441902240710973
457.0,665.5,868.0,837.5,1373.5,2198.5,2464.5,2629.5,2717.0,2708.5,2440.5,1550.0,9,8,0.51687337755985,1.6815238810171718,0.7380040767969804,0.9281232173416999,-0.0025863380495968354,-0.03727810650887574,777.3031945236737,648.5,0.23731117824773412,0.28205128205128205,-0.38441902240710973
444.5,650.0,869.0,824.0,1339.0,2256.0,2453.0,2549.0,2730.5,3033.5,2329.5,1433.0,9,8,0.5114141713608064,1.6466208476517754,0.7302067807583266,0.9138877991369164,-0.007162534435261708,-0.044993338116224246,753.0435464888192,604.5,0.23817634476748795,0.24500434404865334,-0.381877502595284
444.5,650.0,869.0,824.0,1339.0,2256.0,2453.0,2549.0,2730.5,3033.5,2329.5,1433.0,9,8,0.5114141713608064,1.6466208476517754,0.7302067807583266,0.9138877991369164,-0.007162534435261708,-0.044993338116224246,753.0435464888192,604.5,0.23817634476748795,0.24500434404865334,-0.381877502595284
444.5,460.5,688.5,542.0,1215.0,2456.0,2783.5,2909.5,2969.0,3033.5,2206.5,1194.5,9,8,0.685933652035347,2.185048454083987,0.9793918065498469,0.7583777281319815,-0.10157718395031462,-0.1374120406567631,411.04072864753397,-161.0,0.1993106726883765,0.26872012745618695,-0.4637625076013046
465.0,638.0,809.0,801.0,1322.0,2161.0,2423.0,2527.0,2653.0,2718.0,2606.0,1699.0,9,8,0.5186298076923077,1.6928207140054923,0.7405081317667078,1.0312623664424219,0.03682288496652465,0.015390609779855834,826.0411555203799,880.0,0.26288056206088994,0.3548644338118022,-0.4052305203558911
457.0,623.0,826.0,792.0,1283.0,2079.5,2349.5,2374.5,2544.0,2708.5,2543.5,1683.5,9,8,0.49976314542870676,1.6115071283095723,0.7135653226091657,1.071172878500737,0.05337123006474025,0.034363562423749494,848.3689197725837,961.0,0.2705824433840794,0.3417015341701534,-0.395993413830955
457.0,623.0,826.0,792.0,1283.0,2079.5,2349.5,2374.5,2544.0,2708.5,2543.5,1683.5,9,8,0.49976314542870676,1.6115071283095723,0.7135653226091657,1.071172878500737,0.05337123006474025,0.034363562423749494,848.3689197725837,961.0,0.2705824433840794,0.3417015341701534,-0.395993413830955
457.0,719.5,944.5,921.0,1457.5,2318.5,2564.0,2639.0,2788.5,2708.5,2443.0,1533.5,9,8,0.48258426966292134,1.550681469446701,0.6890474965369332,0.9257294429708223,0.0008181480104127929,-0.03856749311294766,852.5968169761273,725.0,0.2385685133398836,0.23769168684422923,-0.366331096196868
457.0,719.5,944.5,921.0,1457.5,2318.5,2564.0,2639.0,2788.5,2708.5,2443.0,1533.5,9,8,0.48258426966292134,1.550681469446701,0.6890474965369332,0.9257294429708223,0.0008181480104127929,-0.03856749311294766,852.5968169761273,725.0,0.2385685133398836,0.23769168684422923,-0.366331096196868
444.5,633.5,900.0,803.0,1433.5,2546.5,2747.5,2877.0,3034.0,3033.5,2359.5,1385.0,9,8,0.5635869565217392,1.7607606757789285,0.8047085828061301,0.8201251303441085,-0.052150457065787505,-0.09882555141793183,658.5604796663191,285.5,0.2126783961338065,0.212253829321663,-0.39251463138739984
444.5,633.5,900.0,803.0,1433.5,2546.5,2747.5,2877.0,3034.0,3033.5,2359.5,1385.0,9,8,0.5635869565217392,1.7607606757789285,0.8047085828061301,0.8201251303441085,-0.052150457065787505,-0.09882555141793183,658.5604796663191,285.5,0.2126783961338065,0.212253829321663,-0.39251463138739984
444.5,435.5,697.5,540.5,1288.0,2595.5,2903.5,3031.0,3088.5,3033.5,2262.0,1216.5,9,8,0.6973260534789304,2.06938097216452,0.9956622865858439,0.7462883536786539,-0.1059180092518743,-0.14528622709238617,403.36885516331245,-228.5,0.19498425378293266,0.2711598746081505,-0.46875169092581576
236.5,231.0,354.5,268.5,606.5,1554.5,1821.5,1745.0,1960.0,2412.0,1075.0,568.0,1,9,0.7333002234914329,2.2722376115727916,1.0469301782387452,0.6160458452722063,-0.19054074408796506,-0.2375886524822695,165.40830945558739,-401.5,0.13459268004722552,0.23143631436314363,-0.46059782608695654
236.5,290.0,455.5,375.5,756.0,1852.5,2177.5,2065.0,2308.5,2412.0,1264.5,673.5,1,9,0.6922761729153862,1.9700326492537312,0.9883970358814352,0.6123486682808716,-0.17897371714643304,-0.24042649046403364,229.9369249394673,-425.0,0.1317761678740944,0.19309123117803365,-0.4320498301245753
236.5,290.0,455.5,375.5,756.0,1852.5,2177.5,2065.0,2308.5,2412.0,1264.5,673.5,1,9,0.6922761729153862,1.9700326492537312,0.9883970358814352,0.6123486682808716,-0.17897371714643304,-0.24042649046403364,229.9369249394673,-425.0,0.1317761678740944,0.19309123117803365,-0.4320498301245753
236.5,322.5,520.0,422.0,885.0,2165.0,2444.5,2656.0,2669.0,2412.0,1426.5,761.0,1,9,0.7257959714100065,2.0160635321721867,1.0362925493141304,0.537085843373494,-0.23409985498239072,-0.30116350275566445,226.65022590361446,-807.5,0.08903685351502011,0.1881342701014832,-0.43067279565399086
236.5,322.5,520.0,422.0,885.0,2165.0,2444.5,2656.0,2669.0,2412.0,1426.5,761.0,1,9,0.7257959714100065,2.0160635321721867,1.0362925493141304,0.537085843373494,-0.23409985498239072,-0.30116350275566445,226.65022590361446,-807.5,0.08903685351502011,0.1881342701014832,-0.43067279565399086
244.0,239.0,421.5,260.0,769.5,1980.5,2290.5,2381.0,2482.5,2370.5,1269.0,656.0,1,9,0.8031048845134419,2.4668527564549896,1.1466479495182151,0.5329693406131877,-0.2629549288985298,-0.3046575342465753,138.57202855942882,-852.0,0.08941012540640964,0.21763341067285383,-0.4800272135290116
244.0,239.0,421.5,260.0,769.5,1980.5,2290.5,2381.0,2482.5,2370.5,1269.0,656.0,1,9,0.8031048845134419,2.4668527564549896,1.1466479495182151,0.5329693406131877,-0.2629549288985298,-0.3046575342465753,138.57202855942882,-852.0,0.08941012540640964,0.21763341067285383,-0.4800272135290116
244.0,227.0,378.5,239.5,624.5,1715.0,1976.5,2064.0,2170.5,2370.5,1032.0,528.5,1,9,0.7920555676144997,2.5347318699638786,1.1308452347469191,0.5,-0.28617543859649125,-0.3333333333333333,119.75,-792.5,0.06945785625603529,0.16538037486218302,-0.45951679434295806
244.0,217.0,359.0,200.0,586.5,1773.0,2107.0,2024.0,2205.0,2370.5,1049.0,509.5,1,9,0.8201438848920863,2.8544600938967135,1.1709401248320916,0.5182806324110671,-0.2842406876790831,-0.31727953140253823,103.65612648221344,-775.0,0.08562456385205863,0.1732872769142199,-0.4930613213141975
244.0,217.0,359.0,200.0,586.5,1773.0,2107.0,2024.0,2205.0,2370.5,1049.0,509.5,1,9,0.8201438848920863,2.8544600938967135,1.1709401248320916,0.5182806324110671,-0.2842406876790831,-0.31727953140253823,103.65612648221344,-775.0,0.08562456385205863,0.1732872769142199,-0.4930613213141975
228.5,240.0,429.5,216.5,751.0,2355.5,2742.0,2875.0,2911.0,2567.0,1249.5,582.5,1,9,0.8599385411612486,2.798421052631579,1.2278222520058681,0.4346086956521739,-0.35996507312813797,-0.3941083767729422,94.09278260869566,-1409.0,0.03091140854047164,0.15118577075098813,-0.5063291139240507
236.5,254.0,433.0,271.5,708.5,1925.0,2243.0,2358.0,2403.0,2384.5,1238.5,609.5,1,9,0.793496862521392,2.504200672107537,1.1329291144092157,0.5252332485156913,-0.267345948568656,-0.311274850549145,142.60082697201017,-848.0,0.0889205896338564,0.16930455635491606,-0.4774828511780495
236.5,235.0,392.5,251.5,709.5,1875.5,2225.5,2150.5,2371.0,2384.5,1192.0,597.0,1,9,0.7905911740216486,2.5013171759747106,1.1287630680295102,0.5542897000697512,-0.24601723687646906,-0.2867614061331339,139.40385956754244,-707.0,0.10515293819012567,0.2066700353713997,-0.48474154037782846
236.5,235.0,392.5,251.5,709.5,1875.5,2225.5,2150.5,2371.0,2384.5,1192.0,597.0,1,9,0.7905911740216486,2.5013171759747106,1.1287630680295102,0.5542897000697512,-0.24601723687646906,-0.2867614061331339,139.40385956754244,-707.0,0.10515293819012567,0.2066700353713997,-0.48474154037782846
236.5,247.0,443.0,298.5,780.0,1977.5,2249.5,2471.5,2491.0,2384.5,1324.5,697.5,1,9,0.7844765342960289,2.2532144338448776,1.1200594276407834,0.5359093667813069,-0.2523321432684556,-0.30216016859852474,159.9689459842201,-848.5,0.0895181929453655,0.22314774221832528,-0.46826789838337174
236.5,247.0,443.0,298.5,780.0,1977.5,2249.5,2471.5,2491.0,2384.5,1324.5,697.5,1,9,0.7844765342960289,2.2532144338448776,1.1200594276407834,0.5359093667813069,-0.2523321432684556,-0.30216016859852474,159.9689459842201,-848.5,0.0895181929453655,0.22314774221832528,-0.46826789838337174
248.5,365.0,575.5,508.0,913.5,1982.5,2266.0,2322.0,2483.0,2546.0,1460.0,859.0,1,9,0.6409893992932862,1.7220429086766662,0.9151944511572102,0.6287683031869078,-0.1544575725026853,-0.22792173453199366,319.4142980189492,-354.0,0.12917474682180563,0.1976298361798536,-0.38552787663107946
248.5,365.0,575.5,508.0,913.5,1982.5,2266.0,2322.0,2483.0,2546.0,1460.0,859.0,1,9,0.6409893992932862,1.7220429086766662,0.9151944511572102,0.6287683031869078,-0.1544575725026853,-0.22792173453199366,319.4142980189492,-354.0,0.12917474682180563,0.1976298361798536,-0.38552787663107946
248.5,235.0,406.5,265.0,726.0,1925.5,2259.5,2278.5,2458.5,2546.0,1247.5,668.0,1,9,0.791625712600747,2.3890602752728998,1.13025132786777,0.5475093263111697,-0.24863387978142076,-0.2923993193420306,145.08997147245995,-766.0,0.09489747257987602,0.24336900884132154,-0.47284533648170013
248.5,239.5,401.0,232.0,663.5,2038.0,2378.0,2497.0,2572.0,2546.0,1137.5,538.5,1,9,0.8299743495786002,2.7044776119402987,1.185017520154406,0.45554665598718463,-0.3329274232830005,-0.3740542027789242,105.68682418902684,-1127.5,0.04517133956386293,0.14635444385311336,-0.48887434554973824
248.5,239.5,401.0,232.0,663.5,2038.0,2378.0,2497.0,2572.0,2546.0,1137.5,538.5,1,9,0.8299743495786002,2.7044776119402987,1.185017520154406,0.45554665598718463,-0.3329274232830005,-0.3740542027789242,105.68682418902684,-1127.5,0.04517133956386293,0.14635444385311336,-0.48887434554973824
238.5,248.0,441.5,246.0,773.0,2059.0,2372.5,2447.5,2576.0,2739.5,1298.5,631.0,1,9,0.817338036012623,2.6658997335916683,1.1669732821367165,0.5305413687436159,-0.2714622641509434,-0.30672717565403096,130.5131767109295,-903.0,0.0933287639936029,0.17668997668997669,-0.4942462600690449
249.0,257.5,460.0,315.5,819.5,1960.5,2241.0,2337.0,2505.5,2358.5,1476.5,752.0,1,10,0.7621112158341188,2.19752146972497,1.0881192403261604,0.6317928968763372,-0.18294768038299328,-0.22564573226694637,199.33065896448437,-545.0,0.14680757857846893,0.24092409240924093,-0.48715796541883494
247.0,262.0,411.0,366.0,774.0,1638.0,1791.0,1950.0,2086.0,2361.0,1383.0,709.0,1,10,0.6839378238341969,1.8148487626031164,0.9764827570725272,0.7092307692307692,-0.11688967432466549,-0.1701170117011701,259.5784615384615,-201.0,0.18431469569520037,0.26607142857142857,-0.47258207630878446
247.0,262.0,411.0,366.0,774.0,1638.0,1791.0,1950.0,2086.0,2361.0,1383.0,709.0,1,10,0.6839378238341969,1.8148487626031164,0.9764827570725272,0.7092307692307692,-0.11688967432466549,-0.1701170117011701,259.5784615384615,-201.0,0.18431469569520037,0.26607142857142857,-0.47258207630878446
245.0,288.5,424.5,427.5,828.0,1430.5,1712.5,1758.0,1997.0,2365.0,1381.0,748.5,1,10,0.6087851750171586,1.539752343478764,0.8691750139986312,0.785551763367463,-0.061738002594033725,-0.1201019432940427,335.8233788395904,50.5,0.21048231511254017,0.27621483375959077,-0.4426743275006529
245.0,288.5,424.5,427.5,828.0,1430.5,1712.5,1758.0,1997.0,2365.0,1381.0,748.5,1,10,0.6087851750171586,1.539752343478764,0.8691750139986312,0.785551763367463,-0.061738002594033725,-0.1201019432940427,335.8233788395904,50.5,0.21048231511254017,0.27621483375959077,-0.4426743275006529
285.0,315.0,525.0,447.5,943.0,1923.5,2209.5,2317.0,2460.0,2482.0,1595.0,856.0,1,10,0.6762524868873214,1.7700246165498958,0.9655390664784037,0.6883901596892533,-0.12610974435768532,-0.18456032719836402,308.0545964609409,-274.5,0.16904362416107382,0.23968139029688632,-0.44704014515763213
285.0,315.0,525.0,447.5,943.0,1923.5,2209.5,2317.0,2460.0,2482.0,1595.0,856.0,1,10,0.6762524868873214,1.7700246165498958,0.9655390664784037,0.6883901596892533,-0.12610974435768532,-0.18456032719836402,308.0545964609409,-274.5,0.16904362416107382,0.23968139029688632,-0.44704014515763213
285.0,314.5,504.0,450.0,926.0,1913.0,2209.0,2302.0,2558.5,2482.0,1595.0,846.0,1,10,0.6729651162790697,1.7509690838612082,0.9608447523422956,0.6928757602085144,-0.12260002145232221,-0.18142160636386964,311.79409209383147,-257.0,0.17257010331014128,0.25333333333333335,-0.4533029612756264
285.0,314.5,504.0,450.0,926.0,1913.0,2209.0,2302.0,2558.5,2482.0,1595.0,846.0,1,10,0.6729651162790697,1.7509690838612082,0.9608447523422956,0.6928757602085144,-0.12260002145232221,-0.18142160636386964,311.79409209383147,-257.0,0.17257010331014128,0.25333333333333335,-0.4533029612756264
285.0,269.0,480.0,381.5,839.5,1890.5,2150.5,2287.5,2426.5,2482.0,1482.0,757.5,1,10,0.7141251405020607,1.861328125,1.0196071967477676,0.6478688524590164,-0.15678733031674208,-0.21368881814564267,247.16196721311476,-424.0,0.1547382372432074,0.22424242424242424,-0.4661170651277824
250.5,256.0,433.5,294.0,726.0,1745.0,2084.5,2093.5,2220.0,2254.5,1354.0,679.0,1,10,0.753717277486911,2.3207376837761156,1.0761153602621185,0.6467637926916647,-0.17548467792370231,-0.2145032632342277,190.1485550513494,-445.5,0.1562462134981219,0.22067415730337078,-0.48559934168419133
250.5,256.0,433.5,294.0,726.0,1745.0,2084.5,2093.5,2220.0,2254.5,1354.0,679.0,1,10,0.753717277486911,2.3207376837761156,1.0761153602621185,0.6467637926916647,-0.17548467792370231,-0.2145032632342277,190.1485550513494,-445.5,0.1562462134981219,0.22067415730337078,-0.48559934168419133
250.5,234.5,407.5,282.5,702.0,1770.5,2039.5,2105.0,2244.0,2254.5,1371.0,683.0,1,10,0.7633507853403141,2.2309952258538375,1.089869543805341,0.6513064133016627,-0.1718006511394941,-0.21116225546605294,183.99406175771972,-451.5,0.159293099302717,0.25263640531866116,-0.4994531534815894
249.0,300.5,508.5,401.5,891.0,1952.5,2176.5,2314.5,2438.0,2358.5,1528.5,809.0,1,10,0.7043446244477173,1.935647070727512,1.0056456493601156,0.6604018146467919,-0.15071507150715072,-0.20452771272443404,265.151328580687,-384.5,0.1571367153912296,0.22808349146110057,-0.45467523197715914
247.0,282.0,475.0,391.0,844.0,1783.0,2046.0,2131.0,2290.0,2361.0,1490.0,773.0,1,10,0.689928628072958,1.840880236986881,0.9850509112648607,0.6992022524636321,-0.12389380530973451,-0.17702292184479426,273.38808071328015,-250.0,0.17819754210286753,0.2387820512820513,-0.46341463414634143
247.0,282.0,475.0,391.0,844.0,1783.0,2046.0,2131.0,2290.0,2361.0,1490.0,773.0,1,10,0.689928628072958,1.840880236986881,0.9850509112648607,0.6992022524636321,-0.12389380530973451,-0.17702292184479426,273.38808071328015,-250.0,0.17819754210286753,0.2387820512820513,-0.46341463414634143
245.0,264.0,465.0,336.5,802.0,1885.5,2137.0,2280.0,2397.5,2365.0,1456.0,737.5,1,10,0.7427861647238677,2.0942887931034484,1.0605251653847565,0.6385964912280702,-0.17329643721895538,-0.22055674518201285,214.88771929824563,-487.5,0.15094445065385043,0.22661122661122662,-0.47892331132554594
245.0,264.0,465.0,336.5,802.0,1885.5,2137.0,2280.0,2397.5,2365.0,1456.0,737.5,1,10,0.7427861647238677,2.0942887931034484,1.0605251653847565,0.6385964912280702,-0.17329643721895538,-0.22055674518201285,214.88771929824563,-487.5,0.15094445065385043,0.22661122661122662,-0.47892331132554594
285.0,230.0,400.5,265.0,720.5,1878.0,2175.0,2215.0,2378.5,2482.0,1428.5,696.5,1,10,0.7862903225806451,2.3426237385872177,1.122628836636258,0.644920993227991,-0.18158753171438927,-0.21586386716069714,170.9040632054176,-521.5,0.15829493087557606,0.2698268003646308,-0.5176626826029217
285.0,230.0,400.5,265.0,720.5,1878.0,2175.0,2215.0,2378.5,2482.0,1428.5,696.5,1,10,0.7862903225806451,2.3426237385872177,1.122628836636258,0.644920993227991,-0.18158753171438927,-0.21586386716069714,170.9040632054176,-521.5,0.15829493087557606,0.2698268003646308,-0.5176626826029217
285.0,247.5,454.5,320.5,766.0,2010.5,2312.0,2372.0,2576.5,2482.0,1466.5,726.5,1,10,0.7619312906220984,2.102162106773235,1.0878649559141573,0.6182546374367622,-0.18892545103823896,-0.2358994398853719,198.1506112984823,-585.0,0.14249726177437022,0.23031329381879762,-0.49110320284697506
285.0,247.5,454.5,320.5,766.0,2010.5,2312.0,2372.0,2576.5,2482.0,1466.5,726.5,1,10,0.7619312906220984,2.102162106773235,1.0878649559141573,0.6182546374367622,-0.18892545103823896,-0.2358994398853719,198.1506112984823,-585.0,0.14249726177437022,0.23031329381879762,-0.49110320284697506
285.0,245.5,436.0,287.5,747.5,1943.5,2245.0,2263.0,2441.5,2482.0,1365.0,675.5,1,10,0.7745540090178397,2.299499476196019,1.1058775473082738,0.6031816173221387,-0.20571977889930304,-0.24751929437706727,173.4147149801149,-610.5,0.13436737539212268,0.21547458389563653,-0.49071714597743
250.5,225.0,386.0,260.5,656.0,1722.5,2005.5,2063.5,2175.0,2254.5,1183.5,600.5,1,10,0.7758175559380379,2.323453608247423,1.1076634767779427,0.5735401017688394,-0.2262558606831882,-0.27101940252540807,149.40719651078265,-619.5,0.11520467836257309,0.21743537759756715,-0.4801459093277748
250.5,225.0,386.0,260.5,656.0,1722.5,2005.5,2063.5,2175.0,2254.5,1183.5,600.5,1,10,0.7758175559380379,2.323453608247423,1.1076634767779427,0.5735401017688394,-0.2262558606831882,-0.27101940252540807,149.40719651078265,-619.5,0.11520467836257309,0.21743537759756715,-0.4801459093277748
250.5,218.0,367.5,235.5,618.5,1673.0,1965.5,2034.0,2156.5,2254.5,1156.0,561.5,1,10,0.7924653007270324,2.4800055157198013,1.1314270761010923,0.5683382497541789,-0.23617400850830245,-0.27523510971786835,133.84365781710915,-642.5,0.11628681860589096,0.20882669537136705,-0.49724770642201827
244.5,239.0,402.0,287.5,738.0,1734.0,1980.5,2005.5,2202.5,2260.5,1353.0,719.0,1,10,0.7492368076755342,2.215059308922125,1.0697104945086569,0.674644727000748,-0.15546975546975547,-0.1942831621259491,193.96035901271503,-365.0,0.16364193746167993,0.28278322925958965,-0.48477366255144033
244.0,237.0,394.0,276.0,692.0,1668.0,1921.0,1978.0,2117.0,2266.0,1339.0,683.0,1,10,0.7551020408163265,2.2907133243607,1.0780810032522663,0.6769464105156724,-0.1566579634464752,-0.19264395538136872,186.8372093023256,-363.0,0.16949999999999998,0.2683379758588672,-0.4960893854748603
244.0,237.0,394.0,276.0,692.0,1668.0,1921.0,1978.0,2117.0,2266.0,1339.0,683.0,1,10,0.7551020408163265,2.2907133243607,1.0780810032522663,0.6769464105156724,-0.1566579634464752,-0.19264395538136872,186.8372093023256,-363.0,0.16949999999999998,0.2683379758588672,-0.4960893854748603
242.0,233.5,410.5,294.5,713.0,1751.0,2024.5,2098.0,2224.0,2272.5,1356.0,680.0,1,10,0.7538140020898642,2.132048705520747,1.0762538613781945,0.646329837940896,-0.17101958814665996,-0.21482339316734222,190.3441372735939,-447.5,0.15602322206095792,0.2471343420449335,-0.49202273977626987
242.0,233.5,410.5,294.5,713.0,1751.0,2024.5,2098.0,2224.0,2272.5,1356.0,680.0,1,10,0.7538140020898642,2.132048705520747,1.0762538613781945,0.646329837940896,-0.17101958814665996,-0.21482339316734222,190.3441372735939,-447.5,0.15602322206095792,0.2471343420449335,-0.49202273977626987
270.0,228.5,391.5,260.0,689.0,1787.5,2048.0,2125.0,2266.5,2470.0,1374.0,677.5,1,10,0.7819706498951782,2.3640512105463305,1.1164537349272332,0.6465882352941177,-0.18043887147335425,-0.21463275221491854,168.1129411764706,-491.0,0.1579671974141027,0.2675397567820393,-0.5123830489818382
270.0,228.5,391.5,260.0,689.0,1787.5,2048.0,2125.0,2266.5,2470.0,1374.0,677.5,1,10,0.7819706498951782,2.3640512105463305,1.1164537349272332,0.6465882352941177,-0.18043887147335425,-0.21463275221491854,168.1129411764706,-491.0,0.1579671974141027,0.2675397567820393,-0.5123830489818382
270.0,241.5,437.0,287.5,772.0,2062.0,2395.0,2480.5,2616.5,2470.0,1490.0,718.5,1,10,0.7922687861271677,2.2889051247260204,1.1311849179389892,0.6006853456964322,-0.209912212468052,-0.2494648029215464,172.69703688772424,-703.0,0.13552996374493498,0.24361748160969277,-0.5119228817858955
270.0,241.5,437.0,287.5,772.0,2062.0,2395.0,2480.5,2616.5,2470.0,1490.0,718.5,1,10,0.7922687861271677,2.2889051247260204,1.1311849179389892,0.6006853456964322,-0.209912212468052,-0.2494648029215464,172.69703688772424,-703.0,0.13552996374493498,0.24361748160969277,-0.5119228817858955
270.0,235.5,415.5,266.0,752.5,2020.0,2268.5,2381.0,2521.0,2470.0,1408.5,690.0,1,10,0.7990177559501322,2.390640895218718,1.1408128946282958,0.5915581688366233,-0.21952924726171055,-0.25663016229053964,157.3544729105418,-706.5,0.12886482866391336,0.24830393487109906,-0.5099160264427371
242.0,235.5,408.0,264.5,707.0,1872.5,2138.0,2243.0,2362.0,2411.5,1326.5,647.5,1,10,0.7890329012961117,2.395568470759172,1.1265466951204341,0.5913954525189479,-0.21808575992136625,-0.25675864967082224,156.4240971912617,-652.0,0.12912022764998815,0.22690667929891048,-0.5018397962071893
242.0,235.5,408.0,264.5,707.0,1872.5,2138.0,2243.0,2362.0,2411.5,1326.5,647.5,1,10,0.7890329012961117,2.395568470759172,1.1265466951204341,0.5913954525189479,-0.21808575992136625,-0.25675864967082224,156.4240971912617,-652.0,0.12912022764998815,0.22690667929891048,-0.5018397962071893
